#F f1f2_EPDL97.dat
#C  This file has been created using f1f2_EPDL97.pro 
#D  Fri Sep 11 10:19:50 1998
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#UIDL xf1f2
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD 
#UD The anomalous scattering factors stored in this file come from the 
#UD Evaluated Photon Data Library (EPDL) from the Lawrence Livermore 
#UD National Laboratory: 
#UD    "EPDL97 The Evaluated Data Library, 97 Version"
#UD     Dermott E Cullen, John H Hubbel, Lynn Kissel
#UD        UCRL-50400, Vol 6, Rev 5 (Sep 19 1997)
#UD 
#UD Availability:
#UD In USA: contact the Radiation Safety Information Computational 
#UD         Center (RSICC):
#UD         http://epicws.cped.ornl.gov/rsic.html
#UD In Europe Korea and Japan: contact the Nuclear Energy Agence:
#UD         http://www.nea.fr
#UD The data in this file are valid in the energy range 1.0 eV to 1.0 MeV 
#UD for the elements Z = 1 - 100.
#UD Column description: 1:PhotonEnergy[eV]  2:f1  3:f2
#UD 
#S  1 H 
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
     13070.52      69.35944      7.646464 
     13114.75      69.81796      8.519020 
     13168.46      70.37473      9.161547 
     13189.30      70.62473      9.410859 
     13281.69      71.73304      9.758606 
     13306.46      72.03019      9.734396 
     13436.68      72.94247      9.607123 
     13665.48      73.82662      9.383502 
     14020.64      74.52679      9.036379 
     14418.69      74.80961      8.647338 
     14770.87      74.64524      8.303128 
     14976.65      74.15874      8.102006 
     15108.37      73.54785      8.343764 
     15186.27      73.18657      8.896305 
     15262.51      73.18625      9.437074 
     15300.09      73.18609      9.695383 
     15382.01      73.56174      10.25845 
     15557.42      74.36611      10.55382 
     15775.69      74.68979      10.84033 
     15869.83      74.82939      11.13097 
     15974.87      75.29422      11.45526 
     16179.77      76.20095      11.36443 
     16335.33      76.64847      11.29548 
     16446.03      76.96693      11.19710 
     16845.63      77.73254      10.84196 
     17461.80      78.55167      10.29435 
     18029.41      79.10398      9.789893 
     18835.94      79.67821      9.073103 
     18960.58      79.74043      8.962331 
     19793.02      80.15605      8.435574 
     20773.04      80.51178      7.815430 
     21627.19      80.73937      7.274935 
     22670.71      80.94498      6.788258 
     23667.92      81.08619      6.323179 
     24328.42      81.15149      6.015136 
     25036.62      81.22151      5.768032 
     26206.88      81.29588      5.359708 
     27308.05      81.33254      4.975490 
     27950.00      81.35391      4.811047 
     29932.91      81.37666      4.303101 
     30829.56      81.37215      4.073413 
     32303.82      81.36473      3.794666 
     34758.10      81.31795      3.330623 
     36239.29      81.28971      3.125432 
     38946.20      81.21400      2.750441 
     43905.24      81.07532      2.241382 
     45727.99      81.02434      2.106599 
     49678.33      80.90118      1.814491 
     56074.99      80.70174      1.472010 
     63186.60      80.48003      1.196264 
     66046.64      80.39086      1.116416 
     71487.35      80.16873     0.9645188 
     73884.36      80.07087     0.9172588 
     79154.67      79.75595     0.8133481 
     81669.65      79.51431     0.7637621 
     82669.20      79.41827     0.7500778 
     84712.52      79.09122     0.7221040 
     86013.09      78.73528     0.7042984 
     86265.34      78.60589     0.7008451 
     86701.77      78.38201     0.7266342 
     86889.08      78.28593     0.7621815 
     86984.56      78.21971     0.7803016 
     87266.89      78.02391     0.8884353 
     87456.30      77.89255      1.002550 
     87738.09      77.69713      1.242248 
     87915.29      77.57423      1.441746 
     88041.52      77.55422      1.583869 
     88354.21      77.50464      1.967795 
     88711.97      77.65954      2.407066 
     88839.85      77.71490      2.520755 
     89078.18      77.89810      2.732634 
     89555.99      78.26537      2.955719 
     89940.08      78.56059      2.985056 
     90407.61      78.79710      3.020767 
     90741.27      78.96587      3.006479 
     91945.61      79.33379      2.954906 
     93881.08      79.70849      2.872025 
     96286.59      80.01072      2.769016 
     100058.8      80.32898      2.607481 
     103963.6      80.55384      2.440269 
     105376.4      80.60766      2.379770 
     109721.8      80.77319      2.245583 
     116400.8      80.93901      2.039334 
     119572.4      80.98922      1.941394 
     124915.0      81.07381      1.821847 
     135723.9      81.17563      1.579986 
     148130.0      81.23758      1.377917 
     153570.8      81.24744      1.289298 
     170210.0      81.27760      1.087968 
     191060.8      81.27448     0.8996215 
     206294.3      81.27221     0.7981620 
     214345.3      81.26605     0.7445399 
     240327.6      81.24618     0.6175364 
     271399.3      81.22242     0.5079573 
     304614.1      81.19701     0.4229586 
     341782.7      81.16859     0.3535560 
     373277.0      81.14450     0.3118003 
     389045.2      81.13895     0.2908945 
     445079.5      81.11925     0.2393143 
     507446.9      81.09731     0.1992759 
     577514.0      81.07266     0.1678598 
     653600.7      81.06479     0.1435885 
     739179.7      81.05593     0.1238288 
     850551.9      81.04440     0.1055815 
     986421.4      81.03034    0.09038040 
     1186142.      81.02837    0.07379147 
     1410753.      81.02615    0.06064319 
     1619761.      81.02408    0.05188517 
     1859734.      81.02170    0.04439197 
     2135261.      81.01897    0.03798093 
     2451607.      81.01585    0.03249577 
     2814822.      81.01225    0.02780276 
     3086391.      81.00957    0.02518802 
     3231848.      81.00946    0.02378752 
     3722622.      81.00911    0.02028161 
     4260405.      81.00872    0.01741292 
     4891600.      81.00827    0.01489816 
     5616308.      81.00775    0.01274659 
     6448384.      81.00715    0.01090574 
     7403736.      81.00646   0.009330744 
     8500626.      81.00568   0.007983208 
     9320751.      81.00509   0.007232418 
     9760024.      81.00611   0.006830282 
 1.000000E+07      81.00667    0.01417279 
#S  83 Bi
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
     1.000000    0.05497742      0.000000 
     2.210218     0.9008865      0.000000 
     2.215658     0.9046936  7.130899E-07 
     2.221099     0.9084930  1.411008E-06 
     2.226539     0.9123001  2.577322E-06 
     2.231979     0.9160995  4.345719E-06 
     2.237419     0.9199066  6.764076E-06 
     2.242859     0.9237061  9.718722E-06 
     2.248299     0.9275055  1.289032E-05 
     2.253740     0.9313126  1.578237E-05 
     2.259180     0.9351120  1.783753E-05 
     2.264620     0.9389191  1.861020E-05 
     2.270060     0.9427185  1.792343E-05 
     2.275500     0.9465179  1.593475E-05 
     2.281005     0.9503708  1.303986E-05 
     2.291821     0.9579315  6.928541E-06 
     2.297261     0.9617310  4.472825E-06 
     2.302701     0.9655304  2.665484E-06 
     2.308141     0.9693375  1.466304E-06 
     2.313582     0.9731369  7.446056E-07 
     2.319022     0.9769440      0.000000 
     3.017898      1.465439      0.000000 
     3.267146      4.294273      0.000000 
     3.308086      7.569069      0.000000 
     3.313723      8.019981     0.5201330 
     3.320299      8.762344      1.126892 
     3.324371      9.222046      1.497758 
     3.332513      10.14122      2.735778 
     3.340655      11.06039      4.612897 
     3.349816      12.09460      7.571147 
     3.352933      12.44647      8.815823 
     3.364081      10.64630      13.26771 
     3.369790      9.724449      15.40924 
     3.373734      7.880661      16.88873 
     3.382115      3.962624      19.00933 
     3.390096     0.2315674      19.70199 
     3.398970      3.462349      18.68440 
     3.407258      6.479813      16.37053 
     3.414955      9.282120      13.35338 
     3.420076      9.554901      11.34604 
     3.430222      10.09536      7.354513 
     3.434293      10.31221      6.051348 
     3.438365      9.829193      4.747818 
     3.446507      8.863403      2.829360 
     3.454649      7.897614      1.556454 
     3.466863      6.448807     0.3956569 
     3.470934      5.965927      0.000000 
     3.494126      3.214928      0.000000 
     3.667043    -0.1625290      0.000000 
     4.179926      2.127174      0.000000 
     4.190215      2.173111  8.100827E-07 
     4.200503      2.219040  1.602930E-06 
     4.210791      2.264969  2.927883E-06 
     4.221080      2.310898  4.936813E-06 
     4.231368      2.356834  7.684109E-06 
     4.241657      2.402763  1.104064E-05 
     4.251945      2.448692  1.464363E-05 
     4.262233      2.494621  1.792905E-05 
     4.272522      2.540558  2.026374E-05 
     4.282810      2.586487  2.114151E-05 
     4.293098      2.632416  2.036134E-05 
     4.303387      2.678352  1.810216E-05 
     4.313675      2.724281  1.485623E-05 
     4.333174      2.811333  8.226062E-06 
     4.344540      2.862068  5.644204E-06 
     4.354829      2.908005  4.101082E-06 
     4.365171      2.954178  3.573691E-06 
     4.375837      3.001793  4.034818E-06 
     4.385694      3.045799  4.882291E-06 
     4.397168      3.097023  7.210845E-06 
     4.407833      3.144638  9.564026E-06 
     4.418499      3.192253  1.170979E-05 
     4.429164      3.239868  1.323462E-05 
     4.439830      3.287483  1.380791E-05 
     4.450496      3.335098  1.329836E-05 
     4.461161      3.382713  1.182286E-05 
     4.471827      3.649261  9.702877E-06 
     4.493158      4.182320  5.140659E-06 
     4.503823      4.448837  3.318630E-06 
     4.514489      4.715370  1.977666E-06 
     4.525154      4.981895  1.087930E-06 
     4.535820      5.248444  5.524631E-07 
     4.546486      5.514977      0.000000 
     4.631358      7.635933      0.000000 
     4.684770      12.25666      0.000000 
     4.692393      13.72951     0.1034206 
     4.707832      16.71254      2.103680 
     4.715492      18.19259      3.150468 
     4.727042      20.42414      5.702463 
     4.738592      22.65577      9.533686 
     4.742562      23.42281      11.31699 
     4.750141      23.65837      14.72160 
     4.758932      23.93159      19.52150 
     4.775558      20.22092      28.59963 
     4.784791      15.35266      33.64113 
     4.793295      10.86899      36.52844 
     4.797401      7.832153      37.92253 
     4.808909    -0.6796722      39.06353 
     4.821309      6.772835      36.86390 
     4.832386      13.43002      32.48133 
     4.835625      15.37678      30.70696 
     4.852619      20.02111      21.39795 
     4.865639      20.23674      14.26586 
     4.867082      20.26064      13.63733 
     4.877188      18.33547      9.236601 
     4.888738      16.13517      5.613822 
     4.900288      13.93495      3.290199 
     4.915390      11.14633      1.571813 
     4.920895      10.12980      1.044452 
     4.923387      9.669647     0.8163959 
     4.931889      8.099754      1.088424 
     4.942378      6.163002      1.495931 
     4.950994      5.839615      1.830682 
     4.966354      5.263115      2.408357 
     4.978342      4.813171      2.721970 
     4.990330      4.363228      2.839877 
     5.002318      4.120262      2.735079 
     5.014306      3.877289      2.431611 
     5.033786      3.482491      1.693517 
     5.050270      3.148392      1.057281 
     5.062258      2.905426     0.6825438 
     5.074246      2.662453     0.4067473 
     5.086234      2.419487     0.2237550 
     5.104216      1.995949    0.05687943 
     5.110210      1.854774      0.000000 
     5.238519     -1.167313      0.000000 
     5.345322      2.894325      0.000000 
     5.349733      3.062080    0.01970579 
     5.355486      3.280861     0.2677560 
     5.376068      4.575066      1.155196 
     5.389236      5.403046      2.100129 
     5.402404      6.231049      3.525586 
     5.418748      7.258759      6.039224 
     5.423124      7.533920      6.829141 
     5.452442      4.989319      12.12133 
     5.457942      4.511978      13.03379 
     5.471533      1.866348      14.48536 
     5.485413    -0.8355789      14.82973 
     5.488674     -1.470360      14.63702 
     5.498867    0.02079010      14.03468 
     5.512777      2.055809      12.27099 
     5.525405      3.903214      10.29635 
     5.548071      3.426888      6.752025 
     5.561239      3.150154      5.290820 
     5.562782      3.117729      5.189468 
     5.573995      2.492729      4.452911 
     5.587987      1.712860      4.188869 
     5.614096     0.2575684      4.600713 
     5.628775    -0.5606003      5.339823 
     5.641889    -0.4728394      5.765872 
     5.659298    -0.3563309      5.838538 
     5.670527    -0.2811813      5.745706 
     5.700170   -0.08280182      4.768030 
     5.711278  -0.008460999      4.584894 
     5.712964   -0.02651215      4.557094 
     5.726040    -0.1664658      4.630001 
     5.741215    -0.3288956      5.153764 
     5.774500    -0.6851730      6.857005 
     5.780876    -0.3764954      7.183273 
     5.796861     0.3973541      7.346933 
     5.809901      1.028641      7.103745 
     5.829907      1.997177      5.979359 
     5.848011      2.873619      4.718943 
     5.863957      2.357010      3.608753 
     5.878206      1.895378      2.978340 
